article_id,article_version,bill_code_id,bill_code_version,last_updated,description
56558,86,999,7,2025-11-26 13:34:36.747000,Not Applicable
56572,22,999,7,2025-10-27 12:06:23.067000,Not Applicable
56587,48,999,7,2026-02-06 13:52:17.083000,Not Applicable
56588,33,013,7,2026-07-16 15:49:12.117000,Hospital Outpatient
56588,33,085,7,2026-07-16 15:49:12.117000,Critical Access Hospital
56588,33,083,7,2026-07-16 15:49:12.117000,Ambulatory Surgery Center
56594,14,077,7,2026-03-16 18:22:37.137000,Clinic - Federally Qualified Health Center (FQHC)
56594,14,073,7,2026-03-16 18:22:37.133000,Clinic - Freestanding
56594,14,071,7,2026-03-16 18:22:37.133000,Clinic - Rural Health
56594,14,085,7,2026-03-16 18:22:37.140000,Critical Access Hospital
56594,14,013,7,2026-03-16 18:22:37.123000,Hospital Outpatient
56594,14,012,7,2026-03-16 18:22:37.123000,Hospital Inpatient (Medicare Part B only)
56594,14,011,7,2026-03-16 18:22:37.120000,Hospital Inpatient (Including Medicare Part A)
56594,14,021,7,2026-03-16 18:22:37.127000,Skilled Nursing - Inpatient (Including Medicare Part A)
56594,14,022,7,2026-03-16 18:22:37.130000,Skilled Nursing - Inpatient (Medicare Part B only)
56594,14,023,7,2026-03-16 18:22:37.130000,Skilled Nursing - Outpatient
56602,39,021,7,2025-01-24 13:51:55.760000,Skilled Nursing - Inpatient (Including Medicare Part A)
56602,39,011,7,2025-01-24 13:51:55.753000,Hospital Inpatient (Including Medicare Part A)
56602,39,012,7,2025-01-24 13:51:55.757000,Hospital Inpatient (Medicare Part B only)
56602,39,013,7,2025-01-24 13:51:55.760000,Hospital Outpatient
56602,39,085,7,2025-01-24 13:51:55.770000,Critical Access Hospital
56602,39,071,7,2025-01-24 13:51:55.763000,Clinic - Rural Health
56602,39,073,7,2025-01-24 13:51:55.763000,Clinic - Freestanding
56602,39,083,7,2025-01-24 13:51:55.767000,Ambulatory Surgery Center
56615,36,999,7,2025-09-26 13:56:51.193000,Not Applicable
56631,19,999,7,2023-10-20 11:53:00.660000,Not Applicable
56633,47,999,7,2023-11-09 23:50:22.963000,Not Applicable
56638,37,999,7,2025-07-09 18:47:27.137000,Not Applicable
56640,16,083,6,2019-09-06 18:27:01.183000,Ambulatory Surgery Center
56640,16,085,6,2019-09-06 18:27:01.187000,Critical Access Hospital
56640,16,013,6,2019-09-06 18:27:01.173000,Hospital Outpatient
56640,16,012,6,2019-09-06 18:27:01.170000,Hospital Inpatient (Medicare Part B only)
56640,16,021,6,2019-09-06 18:27:01.177000,Skilled Nursing - Inpatient (Including Medicare Part A)
56640,16,022,6,2019-09-06 18:27:01.180000,Skilled Nursing - Inpatient (Medicare Part B only)
56640,16,014,6,2019-09-06 18:27:01.173000,Hospital - Laboratory Services Provided to Non-patients
56640,16,018,6,2019-09-06 18:27:01.177000,Hospital - Swing Beds
56640,16,023,6,2019-09-06 18:27:01.180000,Skilled Nursing - Outpatient
56640,16,028,6,2019-09-06 18:27:01.183000,Skilled Nursing - Swing Beds
56642,47,999,7,2025-07-09 18:46:27.757000,Not Applicable
56644,29,999,7,2025-09-26 14:04:44.140000,Not Applicable
56645,48,023,7,2024-10-18 13:49:35.873000,Skilled Nursing - Outpatient
56645,48,014,7,2024-10-18 13:49:35.857000,Hospital - Laboratory Services Provided to Non-patients
56645,48,022,7,2024-10-18 13:49:35.867000,Skilled Nursing - Inpatient (Medicare Part B only)
56645,48,012,7,2024-10-18 13:49:35.840000,Hospital Inpatient (Medicare Part B only)
56645,48,013,7,2024-10-18 13:49:35.850000,Hospital Outpatient
56645,48,085,7,2024-10-18 13:49:35.913000,Critical Access Hospital
56645,48,077,7,2024-10-18 13:49:35.907000,Clinic - Federally Qualified Health Center (FQHC)
56645,48,073,7,2024-10-18 13:49:35.897000,Clinic - Freestanding
56645,48,072,7,2024-10-18 13:49:35.890000,Clinic - Hospital Based or Independent Renal Dialysis Center
56645,48,071,7,2024-10-18 13:49:35.880000,Clinic - Rural Health
56647,32,999,7,2023-11-09 23:51:49.810000,Not Applicable
56651,36,999,7,2023-11-09 11:41:10.553000,Not Applicable
56653,15,999,7,2024-05-31 13:36:54.750000,Not Applicable
56666,19,072,7,2023-01-20 12:03:14.127000,Clinic - Hospital Based or Independent Renal Dialysis Center
56670,61,999,7,2026-04-02 15:32:43.620000,Not Applicable
56672,16,999,7,2024-10-18 12:45:48.130000,Not Applicable
56681,34,999,7,2023-11-09 11:38:02.570000,Not Applicable
56682,49,083,7,2025-10-03 12:28:15.013000,Ambulatory Surgery Center
56682,49,085,7,2025-10-03 12:28:15.017000,Critical Access Hospital
56682,49,013,7,2025-10-03 12:28:15.013000,Hospital Outpatient
56682,49,012,7,2025-10-03 12:28:15.010000,Hospital Inpatient (Medicare Part B only)
56692,19,012,7,2026-07-27 17:39:25.590000,Hospital Inpatient (Medicare Part B only)
56692,19,011,7,2026-07-27 17:39:25.587000,Hospital Inpatient (Including Medicare Part A)
56692,19,013,7,2026-07-27 17:39:25.590000,Hospital Outpatient
56692,19,022,7,2026-07-27 17:39:25.597000,Skilled Nursing - Inpatient (Medicare Part B only)
56692,19,021,7,2026-07-27 17:39:25.597000,Skilled Nursing - Inpatient (Including Medicare Part A)
56692,19,018,7,2026-07-27 17:39:25.593000,Hospital - Swing Beds
56692,19,023,7,2026-07-27 17:39:25.600000,Skilled Nursing - Outpatient
56692,19,028,7,2026-07-27 17:39:25.603000,Skilled Nursing - Swing Beds
56692,19,085,7,2026-07-27 17:39:25.613000,Critical Access Hospital
56692,19,079,7,2026-07-27 17:39:25.610000,Clinic - Other
56692,19,077,7,2026-07-27 17:39:25.610000,Clinic - Federally Qualified Health Center (FQHC)
56692,19,071,7,2026-07-27 17:39:25.603000,Clinic - Rural Health
56692,19,073,7,2026-07-27 17:39:25.607000,Clinic - Freestanding
56696,43,999,7,2026-03-05 12:45:14.800000,Not Applicable
56697,44,073,7,2025-10-31 21:11:10.667000,Clinic - Freestanding
56697,44,072,7,2025-10-31 21:11:10.663000,Clinic - Hospital Based or Independent Renal Dialysis Center
56697,44,071,7,2025-10-31 21:11:10.630000,Clinic - Rural Health
56697,44,077,7,2025-10-31 21:11:10.670000,Clinic - Federally Qualified Health Center (FQHC)
56697,44,085,7,2025-10-31 21:11:10.670000,Critical Access Hospital
56697,44,013,7,2025-10-31 21:11:10.627000,Hospital Outpatient
56697,44,011,7,2025-10-31 21:11:10.623000,Hospital Inpatient (Including Medicare Part A)
56697,44,012,7,2025-10-31 21:11:10.627000,Hospital Inpatient (Medicare Part B only)
56704,10,012,7,2022-03-04 13:36:36.290000,Hospital Inpatient (Medicare Part B only)
56704,10,013,7,2022-03-04 13:36:36.290000,Hospital Outpatient
56704,10,085,7,2022-03-04 13:36:36.293000,Critical Access Hospital
56717,35,085,7,2026-02-04 14:11:04.760000,Critical Access Hospital
56717,35,077,7,2026-02-04 14:11:04.757000,Clinic - Federally Qualified Health Center (FQHC)
56717,35,075,7,2026-02-04 14:11:04.753000,Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)
56717,35,074,7,2026-02-04 14:11:04.753000,Clinic - Outpatient Rehabilitation Facility (ORF)
56717,35,071,7,2026-02-04 14:11:04.750000,Clinic - Rural Health
56717,35,013,7,2026-02-04 14:11:04.740000,Hospital Outpatient
56717,35,012,7,2026-02-04 14:11:04.737000,Hospital Inpatient (Medicare Part B only)
56717,35,023,7,2026-02-04 14:11:04.750000,Skilled Nursing - Outpatient
56717,35,022,7,2026-02-04 14:11:04.747000,Skilled Nursing - Inpatient (Medicare Part B only)
56717,35,018,7,2026-02-04 14:11:04.743000,Hospital - Swing Beds
56717,35,021,7,2026-02-04 14:11:04.743000,Skilled Nursing - Inpatient (Including Medicare Part A)
56722,23,012,7,2025-09-26 17:44:04.760000,Hospital Inpatient (Medicare Part B only)
56722,23,011,7,2025-09-26 17:44:04.757000,Hospital Inpatient (Including Medicare Part A)
56722,23,013,7,2025-09-26 17:44:04.760000,Hospital Outpatient
56722,23,083,7,2025-09-26 17:44:04.763000,Ambulatory Surgery Center
56722,23,085,7,2025-09-26 17:44:04.767000,Critical Access Hospital
56773,30,999,7,2025-09-26 13:57:32.590000,Not Applicable
56786,77,999,7,2026-07-10 13:47:46.460000,Not Applicable
56795,34,085,7,2025-04-23 19:27:45.383000,Critical Access Hospital
56795,34,072,7,2025-04-23 19:27:45.383000,Clinic - Hospital Based or Independent Renal Dialysis Center
56795,34,013,7,2025-04-23 19:27:45.377000,Hospital Outpatient
56795,34,012,7,2025-04-23 19:27:45.370000,Hospital Inpatient (Medicare Part B only)
56795,34,022,7,2025-04-23 19:27:45.380000,Skilled Nursing - Inpatient (Medicare Part B only)
56795,34,023,7,2025-04-23 19:27:45.380000,Skilled Nursing - Outpatient
56796,31,999,7,2026-01-23 13:44:53.903000,Not Applicable
56798,29,023,7,2026-07-27 17:53:30.647000,Skilled Nursing - Outpatient
56798,29,022,7,2026-07-27 17:53:30.643000,Skilled Nursing - Inpatient (Medicare Part B only)
56798,29,021,7,2026-07-27 17:53:30.643000,Skilled Nursing - Inpatient (Including Medicare Part A)
56798,29,018,7,2026-07-27 17:53:30.640000,Hospital - Swing Beds
56798,29,014,7,2026-07-27 17:53:30.637000,Hospital - Laboratory Services Provided to Non-patients
56798,29,012,7,2026-07-27 17:53:30.633000,Hospital Inpatient (Medicare Part B only)
56798,29,011,7,2026-07-27 17:53:30.630000,Hospital Inpatient (Including Medicare Part A)
56798,29,013,7,2026-07-27 17:53:30.637000,Hospital Outpatient
56798,29,072,7,2026-07-27 17:53:30.650000,Clinic - Hospital Based or Independent Renal Dialysis Center
56798,29,071,7,2026-07-27 17:53:30.650000,Clinic - Rural Health
56798,29,073,7,2026-07-27 17:53:30.653000,Clinic - Freestanding
56798,29,077,7,2026-07-27 17:53:30.657000,Clinic - Federally Qualified Health Center (FQHC)
56798,29,085,7,2026-07-27 17:53:30.657000,Critical Access Hospital
56799,29,085,7,2025-10-30 14:19:04.003000,Critical Access Hospital
56799,29,077,7,2025-10-30 14:19:04,Clinic - Federally Qualified Health Center (FQHC)
56799,29,075,7,2025-10-30 14:19:04,Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)
56799,29,074,7,2025-10-30 14:19:03.997000,Clinic - Outpatient Rehabilitation Facility (ORF)
56799,29,073,7,2025-10-30 14:19:03.993000,Clinic - Freestanding
56799,29,071,7,2025-10-30 14:19:03.993000,Clinic - Rural Health
56799,29,013,7,2025-10-30 14:19:03.983000,Hospital Outpatient
56799,29,011,7,2025-10-30 14:19:03.980000,Hospital Inpatient (Including Medicare Part A)
56799,29,012,7,2025-10-30 14:19:03.980000,Hospital Inpatient (Medicare Part B only)
56799,29,021,7,2025-10-30 14:19:03.987000,Skilled Nursing - Inpatient (Including Medicare Part A)
56799,29,022,7,2025-10-30 14:19:03.987000,Skilled Nursing - Inpatient (Medicare Part B only)
56799,29,023,7,2025-10-30 14:19:03.990000,Skilled Nursing - Outpatient
56802,18,023,7,2025-09-26 22:16:16.337000,Skilled Nursing - Outpatient
56802,18,022,7,2025-09-26 22:16:16.337000,Skilled Nursing - Inpatient (Medicare Part B only)
56802,18,021,7,2025-09-26 22:16:16.333000,Skilled Nursing - Inpatient (Including Medicare Part A)
56802,18,018,7,2025-09-26 22:16:16.330000,Hospital - Swing Beds
56802,18,012,7,2025-09-26 22:16:16.327000,Hospital Inpatient (Medicare Part B only)
56802,18,013,7,2025-09-26 22:16:16.327000,Hospital Outpatient
56802,18,074,7,2025-09-26 22:16:16.340000,Clinic - Outpatient Rehabilitation Facility (ORF)
56802,18,085,7,2025-09-26 22:16:16.343000,Critical Access Hospital
56805,41,085,7,2025-09-26 17:13:53.843000,Critical Access Hospital
56805,41,083,7,2025-09-26 17:13:53.840000,Ambulatory Surgery Center
56805,41,013,7,2025-09-26 17:13:53.840000,Hospital Outpatient
56805,41,012,7,2025-09-26 17:13:53.833000,Hospital Inpatient (Medicare Part B only)
56809,20,012,7,2025-08-29 17:15:27.157000,Hospital Inpatient (Medicare Part B only)
56809,20,011,7,2025-08-29 17:15:27.153000,Hospital Inpatient (Including Medicare Part A)
56809,20,013,7,2025-08-29 17:15:27.160000,Hospital Outpatient
56809,20,021,7,2025-08-29 17:15:27.160000,Skilled Nursing - Inpatient (Including Medicare Part A)
56809,20,077,7,2025-08-29 17:15:27.170000,Clinic - Federally Qualified Health Center (FQHC)
56809,20,071,7,2025-08-29 17:15:27.163000,Clinic - Rural Health
56809,20,073,7,2025-08-29 17:15:27.167000,Clinic - Freestanding
56809,20,085,7,2025-08-29 17:15:27.170000,Critical Access Hospital
56811,13,085,7,2025-09-19 13:08:35.797000,Critical Access Hospital
56811,13,073,7,2025-09-19 13:08:35.790000,Clinic - Freestanding
56811,13,071,7,2025-09-19 13:08:35.790000,Clinic - Rural Health
56811,13,077,7,2025-09-19 13:08:35.793000,Clinic - Federally Qualified Health Center (FQHC)
56811,13,013,7,2025-09-19 13:08:35.787000,Hospital Outpatient
56811,13,011,7,2025-09-19 13:08:35.783000,Hospital Inpatient (Including Medicare Part A)
56811,13,012,7,2025-09-19 13:08:35.783000,Hospital Inpatient (Medicare Part B only)
56816,16,012,7,2026-02-20 21:11:46.623000,Hospital Inpatient (Medicare Part B only)
56816,16,011,7,2026-02-20 21:11:46.620000,Hospital Inpatient (Including Medicare Part A)
56816,16,013,7,2026-02-20 21:11:46.627000,Hospital Outpatient
56816,16,071,7,2026-02-20 21:11:46.630000,Clinic - Rural Health
56816,16,077,7,2026-02-20 21:11:46.633000,Clinic - Federally Qualified Health Center (FQHC)
56816,16,073,7,2026-02-20 21:11:46.630000,Clinic - Freestanding
56816,16,085,7,2026-02-20 21:11:46.637000,Critical Access Hospital
56836,18,085,7,2026-04-29 15:39:35.127000,Critical Access Hospital
56836,18,073,7,2026-04-29 15:39:35.123000,Clinic - Freestanding
56836,18,071,7,2026-04-29 15:39:35.120000,Clinic - Rural Health
56836,18,077,7,2026-04-29 15:39:35.123000,Clinic - Federally Qualified Health Center (FQHC)
56836,18,013,7,2026-04-29 15:39:35.120000,Hospital Outpatient
56836,18,011,7,2026-04-29 15:39:35.117000,Hospital Inpatient (Including Medicare Part A)
56841,18,999,7,2023-10-20 11:51:57.253000,Not Applicable
56848,16,999,7,2025-01-24 13:54:16.310000,Not Applicable
56850,33,013,7,2026-07-14 22:43:02.740000,Hospital Outpatient
56850,33,076,7,2026-07-14 22:43:02.740000,Clinic - Community Mental Health Center
56850,33,085,7,2026-07-14 22:43:02.740000,Critical Access Hospital
56866,21,085,7,2026-06-12 13:29:34.230000,Critical Access Hospital
56866,21,083,7,2026-06-12 13:29:34.227000,Ambulatory Surgery Center
56866,21,013,7,2026-06-12 13:29:34.227000,Hospital Outpatient
56868,30,013,7,2025-08-22 19:20:56.087000,Hospital Outpatient
56868,30,012,7,2025-08-22 19:20:56.083000,Hospital Inpatient (Medicare Part B only)
56868,30,071,7,2025-08-22 19:20:56.100000,Clinic - Rural Health
56868,30,034,7,2025-08-22 19:20:56.097000,Home Health Services not under a plan of treatment
56868,30,022,7,2025-08-22 19:20:56.093000,Skilled Nursing - Inpatient (Medicare Part B only)
56868,30,023,7,2025-08-22 19:20:56.097000,Skilled Nursing - Outpatient
56868,30,021,7,2025-08-22 19:20:56.090000,Skilled Nursing - Inpatient (Including Medicare Part A)
56868,30,018,7,2025-08-22 19:20:56.090000,Hospital - Swing Beds
56868,30,077,7,2025-08-22 19:20:56.107000,Clinic - Federally Qualified Health Center (FQHC)
56868,30,074,7,2025-08-22 19:20:56.100000,Clinic - Outpatient Rehabilitation Facility (ORF)
56868,30,075,7,2025-08-22 19:20:56.103000,Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)
56868,30,085,7,2025-08-22 19:20:56.110000,Critical Access Hospital
56900,23,085,7,2025-09-17 17:04:26.100000,Critical Access Hospital
56900,23,075,7,2025-09-17 17:04:26.077000,Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)
56900,23,077,7,2025-09-17 17:04:26.083000,Clinic - Federally Qualified Health Center (FQHC)
56900,23,083,7,2025-09-17 17:04:26.093000,Ambulatory Surgery Center
56900,23,071,7,2025-09-17 17:04:26.060000,Clinic - Rural Health
56900,23,072,7,2025-09-17 17:04:26.067000,Clinic - Hospital Based or Independent Renal Dialysis Center
56900,23,023,7,2025-09-17 17:04:26.050000,Skilled Nursing - Outpatient
56900,23,022,7,2025-09-17 17:04:26.043000,Skilled Nursing - Inpatient (Medicare Part B only)
56900,23,012,7,2025-09-17 17:04:26.027000,Hospital Inpatient (Medicare Part B only)
56900,23,013,7,2025-09-17 17:04:26.033000,Hospital Outpatient
56923,16,013,7,2023-01-20 12:08:35.100000,Hospital Outpatient
56938,46,999,7,2022-01-14 13:50:48.133000,Not Applicable
56941,7,022,7,2021-10-07 11:42:28.800000,Skilled Nursing - Inpatient (Medicare Part B only)
56948,23,014,7,2025-08-18 19:13:33.023000,Hospital - Laboratory Services Provided to Non-patients
56948,23,022,7,2025-08-18 19:13:33.027000,Skilled Nursing - Inpatient (Medicare Part B only)
56948,23,023,7,2025-08-18 19:13:33.030000,Skilled Nursing - Outpatient
56948,23,071,7,2025-08-18 19:13:33.030000,Clinic - Rural Health
56948,23,013,7,2025-08-18 19:13:33.020000,Hospital Outpatient
56948,23,012,7,2025-08-18 19:13:33.020000,Hospital Inpatient (Medicare Part B only)
56948,23,072,7,2025-08-18 19:13:33.033000,Clinic - Hospital Based or Independent Renal Dialysis Center
56948,23,077,7,2025-08-18 19:13:33.037000,Clinic - Federally Qualified Health Center (FQHC)
56948,23,075,7,2025-08-18 19:13:33.037000,Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)
56948,23,085,7,2025-08-18 19:13:33.040000,Critical Access Hospital
56952,50,999,7,2026-01-23 14:15:06.547000,Not Applicable
56953,25,999,7,2022-01-14 13:57:32.357000,Not Applicable
56983,12,022,7,2024-08-14 19:41:57.093000,Skilled Nursing - Inpatient (Medicare Part B only)
56988,17,023,7,2025-11-26 22:42:01.633000,Skilled Nursing - Outpatient
56988,17,014,7,2025-11-26 22:42:01.630000,Hospital - Laboratory Services Provided to Non-patients
56988,17,022,7,2025-11-26 22:42:01.633000,Skilled Nursing - Inpatient (Medicare Part B only)
56988,17,012,7,2025-11-26 22:42:01.627000,Hospital Inpatient (Medicare Part B only)
56988,17,013,7,2025-11-26 22:42:01.627000,Hospital Outpatient
56988,17,085,7,2025-11-26 22:42:01.647000,Critical Access Hospital
56988,17,075,7,2025-11-26 22:42:01.640000,Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)
56988,17,077,7,2025-11-26 22:42:01.643000,Clinic - Federally Qualified Health Center (FQHC)
56988,17,071,7,2025-11-26 22:42:01.637000,Clinic - Rural Health
56988,17,072,7,2025-11-26 22:42:01.640000,Clinic - Hospital Based or Independent Renal Dialysis Center
56989,11,0,7,2023-11-08 16:59:19.803000,TBD
57025,21,999,7,2025-01-24 13:58:48.500000,Not Applicable
57029,10,999,7,2022-10-28 13:23:02.540000,Not Applicable
57037,24,999,7,2026-01-12 13:44:32.313000,Not Applicable
57038,16,011,7,2025-08-29 17:00:59.120000,Hospital Inpatient (Including Medicare Part A)
57038,16,012,7,2025-08-29 17:00:59.127000,Hospital Inpatient (Medicare Part B only)
57038,16,013,7,2025-08-29 17:00:59.130000,Hospital Outpatient
57038,16,022,7,2025-08-29 17:00:59.133000,Skilled Nursing - Inpatient (Medicare Part B only)
57038,16,023,7,2025-08-29 17:00:59.137000,Skilled Nursing - Outpatient
57038,16,071,7,2025-08-29 17:00:59.140000,Clinic - Rural Health
57038,16,073,7,2025-08-29 17:00:59.143000,Clinic - Freestanding
57038,16,077,7,2025-08-29 17:00:59.150000,Clinic - Federally Qualified Health Center (FQHC)
57038,16,085,7,2025-08-29 17:00:59.160000,Critical Access Hospital
57039,9,085,7,2025-08-29 16:39:28.030000,Critical Access Hospital
57039,9,073,7,2025-08-29 16:39:28.027000,Clinic - Freestanding
57039,9,071,7,2025-08-29 16:39:28.023000,Clinic - Rural Health
57039,9,072,7,2025-08-29 16:39:28.027000,Clinic - Hospital Based or Independent Renal Dialysis Center
57039,9,023,7,2025-08-29 16:39:28.020000,Skilled Nursing - Outpatient
57039,9,022,7,2025-08-29 16:39:28.020000,Skilled Nursing - Inpatient (Medicare Part B only)
57039,9,021,7,2025-08-29 16:39:28.017000,Skilled Nursing - Inpatient (Including Medicare Part A)
57039,9,013,7,2025-08-29 16:39:28.013000,Hospital Outpatient
57039,9,012,7,2025-08-29 16:39:28.010000,Hospital Inpatient (Medicare Part B only)
57040,26,012,7,2026-07-27 17:49:56.333000,Hospital Inpatient (Medicare Part B only)
57040,26,018,7,2026-07-27 17:49:56.337000,Hospital - Swing Beds
57040,26,021,7,2026-07-27 17:49:56.340000,Skilled Nursing - Inpatient (Including Medicare Part A)
57040,26,013,7,2026-07-27 17:49:56.333000,Hospital Outpatient
57040,26,022,7,2026-07-27 17:49:56.340000,Skilled Nursing - Inpatient (Medicare Part B only)
57040,26,034,7,2026-07-27 17:49:56.347000,Home Health Services not under a plan of treatment
57040,26,023,7,2026-07-27 17:49:56.343000,Skilled Nursing - Outpatient
57040,26,071,7,2026-07-27 17:49:56.347000,Clinic - Rural Health
57040,26,075,7,2026-07-27 17:49:56.350000,Clinic - Comprehensive Outpatient Rehabilitation Facility (CORF)
57040,26,074,7,2026-07-27 17:49:56.350000,Clinic - Outpatient Rehabilitation Facility (ORF)
57040,26,077,7,2026-07-27 17:49:56.353000,Clinic - Federally Qualified Health Center (FQHC)
57040,26,085,7,2026-07-27 17:49:56.357000,Critical Access Hospital
57041,21,085,7,2026-04-02 15:40:48.433000,Critical Access Hospital
57041,21,077,7,2026-04-02 15:40:48.423000,Clinic - Federally Qualified Health Center (FQHC)
57041,21,071,7,2026-04-02 15:40:48.403000,Clinic - Rural Health
57041,21,073,7,2026-04-02 15:40:48.417000,Clinic - Freestanding
57041,21,023,7,2026-04-02 15:40:48.400000,Skilled Nursing - Outpatient
57041,21,022,7,2026-04-02 15:40:48.397000,Skilled Nursing - Inpatient (Medicare Part B only)
57041,21,013,7,2026-04-02 15:40:48.300000,Hospital Outpatient
